套件名稱,引用套件名稱,套件 Repo URL,License 名稱,License URL,備註
iterator.prototype,es-iterator-helpers,https://github.com/ljharb/Iterator.prototype,MIT License,https://github.com/ljharb/Iterator.prototype/blob/main/LICENSE,
jest-canvas-mock,,https://github.com/hustcc/jest-canvas-mock,MIT License,https://github.com/hustcc/jest-canvas-mock/blob/master/LICENSE,
jest-changed-files,@jest/core,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-circus,jest-config,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-cli,jest,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-config,"@jest/core, create-jest, jest-cli",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-diff,"jest-matcher-utils, jest-snapshot",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-docblock,jest-runner,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-each,jest-circus,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-environment-jsdom,,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-environment-node,"jest-config, jest-runner",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-get-type,"expect, jest-config, jest-each, jest-leak-detector, jest-snapshot, jest-validate",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-haste-map,"@jest/core, @jest/test-sequencer, @jest/transform, jest-resolve, jest-runner, jest-runtime",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-leak-detector,jest-runner,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-matcher-utils,"expect, jest-circus, jest-snapshot",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-message-util,"@jest/console, @jest/core, @jest/fake-timers, @jest/reporters, expect, jest-circus, jest-runner, jest-runtime, jest-snapshot",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-mock,"@jest/environment, @jest/fake-timers, @jest/globals, jest-environment-jsdom, jest-environment-node, jest-runtime",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-pnp-resolver,jest-resolve,https://github.com/arcanis/jest-pnp-resolver,非標準 (),,License type could not be determined
jest-regex-util,"@jest/core, @jest/pattern, @jest/transform, jest-config, jest-haste-map, jest-resolve-dependencies, jest-runtime",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-resolve-dependencies,@jest/core,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-resolve,"@jest/core, jest-config, jest-runner, jest-runtime",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-runner,"@jest/core, jest-config",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-runtime,"@jest/core, jest-circus, jest-runner",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-snapshot,"@jest/core, @jest/expect, jest-circus, jest-resolve-dependencies, jest-runtime",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-styled-components,,https://github.com/styled-components/jest-styled-components,MIT License,https://github.com/styled-components/jest-styled-components/blob/main/LICENSE,
jest-util,"@jest/console, @jest/core, @jest/fake-timers, @jest/reporters, @jest/transform, create-jest, expect, jest-changed-files, jest-circus, jest-cli, jest-config, jest-each, jest-environment-jsdom, jest-environment-node, jest-haste-map, jest-mock, jest-resolve, jest-runner, jest-runtime, jest-snapshot, jest-watcher, jest-worker",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-validate,"@jest/core, jest-cli, jest-config, jest-resolve",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-watcher,"@jest/core, jest-runner",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest-worker,"@jest/reporters, jest-haste-map, jest-runner",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
jest,,https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
js-cookie,,https://github.com/js-cookie/js-cookie,MIT License,https://github.com/js-cookie/js-cookie/blob/main/LICENSE,
js-tokens,"@babel/code-frame, loose-envify",https://github.com/lydell/js-tokens,MIT License,https://github.com/lydell/js-tokens/blob/main/LICENSE,
js-yaml,"@eslint/eslintrc, @istanbuljs/load-nyc-config, eslint",https://github.com/nodeca/js-yaml,MIT License,https://github.com/nodeca/js-yaml/blob/master/LICENSE,
jschardet,,https://github.com/aadsm/jschardet,GNU Lesser General Public License v2.1,https://github.com/aadsm/jschardet/blob/main/LICENSE,
jsdom,jest-environment-jsdom,https://github.com/jsdom/jsdom,MIT License,https://github.com/jsdom/jsdom/blob/main/LICENSE.txt,
jsesc,"@babel/generator, regjsparser",https://github.com/mathiasbynens/jsesc,MIT License,https://github.com/mathiasbynens/jsesc/blob/main/LICENSE-MIT.txt,
json-buffer,keyv,https://github.com/dominictarr/json-buffer,MIT License,https://github.com/dominictarr/json-buffer/blob/master/LICENSE,
json-parse-even-better-errors,parse-json,https://github.com/npm/json-parse-even-better-errors,Other,https://github.com/npm/json-parse-even-better-errors/blob/main/LICENSE.md,
json-schema-traverse,ajv,https://github.com/epoberezkin/json-schema-traverse,MIT License,https://github.com/epoberezkin/json-schema-traverse/blob/master/LICENSE,
json-schema,,https://github.com/kriszyp/json-schema,Other,https://github.com/kriszyp/json-schema/blob/master/LICENSE,
json-stable-stringify-without-jsonify,eslint,https://github.com/samn/json-stable-stringify,Other,https://github.com/samn/json-stable-stringify/blob/master/LICENSE,
json2mq,react-slick,https://github.com/akiran/json2mq,MIT License,https://github.com/akiran/json2mq/blob/master/LICENSE,
json5,"@babel/core, loader-utils, tsconfig-paths",https://github.com/json5/json5,Other,https://github.com/json5/json5/blob/main/LICENSE.md,
jsx-ast-utils,"eslint-plugin-jsx-a11y, eslint-plugin-react",https://github.com/jsx-eslint/jsx-ast-utils,MIT License,https://github.com/jsx-eslint/jsx-ast-utils/blob/main/LICENSE.md,
keyv,flat-cache,https://github.com/jaredwray/keyv,MIT License,https://github.com/jaredwray/keyv/blob/main/LICENSE,
kind-of,has-values,https://github.com/jonschlinkert/kind-of,MIT License,https://github.com/jonschlinkert/kind-of/blob/master/LICENSE,
kleur,prompts,https://github.com/lukeed/kleur,MIT License,https://github.com/lukeed/kleur/blob/master/license,
language-subtag-registry,language-tags,https://github.com/mattcg/language-subtag-registry,非標準 (NOASSERTION),https://github.com/mattcg/language-subtag-registry/blob/master/LICENSE,License type could not be determined
language-tags,eslint-plugin-jsx-a11y,https://github.com/mattcg/language-tags,MIT License,https://github.com/mattcg/language-tags/blob/master/LICENSE,
leven,jest-validate,https://github.com/sindresorhus/leven,MIT License,https://github.com/sindresorhus/leven/blob/main/license,
levn,"eslint, optionator",https://github.com/gkz/levn,MIT License,https://github.com/gkz/levn/blob/master/LICENSE,
lilconfig,lint-staged,https://github.com/antonk52/lilconfig,MIT License,https://github.com/antonk52/lilconfig/blob/master/LICENSE,
lines-and-columns,parse-json,https://github.com/eventualbuddha/lines-and-columns,MIT License,https://github.com/eventualbuddha/lines-and-columns/blob/main/LICENSE,
lint-staged,,https://github.com/lint-staged/lint-staged,MIT License,https://github.com/lint-staged/lint-staged/blob/main/LICENSE,
listr2,lint-staged,https://github.com/listr2/listr2,MIT License,https://github.com/listr2/listr2/blob/master/LICENSE,
loader-utils,file-loader,https://github.com/webpack/loader-utils,MIT License,https://github.com/webpack/loader-utils/blob/master/LICENSE,
locate-path,find-up,https://github.com/sindresorhus/locate-path,MIT License,https://github.com/sindresorhus/locate-path/blob/main/license,
lodash.debounce,"@babel/helper-define-polyfill-provider, react-slick",https://github.com/lodash/lodash,Other,https://github.com/lodash/lodash/blob/main/LICENSE,
lodash.isplainobject,redux-mock-store,https://github.com/lodash/lodash,Other,https://github.com/lodash/lodash/blob/main/LICENSE,
lodash.merge,eslint,https://github.com/lodash/lodash,Other,https://github.com/lodash/lodash/blob/main/LICENSE,
lodash.throttle,react-scroll,https://github.com/lodash/lodash,Other,https://github.com/lodash/lodash/blob/main/LICENSE,
lodash,"@testing-library/jest-dom, babel-plugin-styled-components, react-dates",https://github.com/lodash/lodash,Other,https://github.com/lodash/lodash/blob/main/LICENSE,
log-update,listr2,https://github.com/sindresorhus/log-update,MIT License,https://github.com/sindresorhus/log-update/blob/main/license,
loose-envify,"invariant, prop-types, react, react-dom, react-redux, scheduler",https://github.com/zertosh/loose-envify,MIT License,https://github.com/zertosh/loose-envify/blob/master/LICENSE,
lottie-web,react-lottie-player,https://github.com/airbnb/lottie-web,MIT License,https://github.com/airbnb/lottie-web/blob/master/LICENSE.md,
lru-cache,@babel/helper-compilation-targets,https://github.com/isaacs/node-lru-cache,非標準 (BlueOak-1.0.0),https://github.com/isaacs/node-lru-cache/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
lz-string,@testing-library/dom,https://github.com/pieroxy/lz-string,MIT License,https://github.com/pieroxy/lz-string/blob/master/LICENSE.md,
make-cancellable-promise,react-pdf,https://github.com/wojtekmaj/make-cancellable-promise,MIT License,https://github.com/wojtekmaj/make-cancellable-promise/blob/main/LICENSE,
make-dir,istanbul-lib-report,https://github.com/sindresorhus/make-dir,MIT License,https://github.com/sindresorhus/make-dir/blob/main/license,
make-event-props,react-pdf,https://github.com/wojtekmaj/make-event-props,MIT License,https://github.com/wojtekmaj/make-event-props/blob/main/LICENSE,
makeerror,walker,https://github.com/daaku/nodejs-makeerror,Other,https://github.com/daaku/nodejs-makeerror/blob/master/license,
math-intrinsics,"array-includes, es-abstract, get-intrinsic",https://github.com/es-shims/math-intrinsics,MIT License,https://github.com/es-shims/math-intrinsics/blob/main/LICENSE,
media-typer,type-is,https://github.com/jshttp/media-typer,MIT License,https://github.com/jshttp/media-typer/blob/master/LICENSE,
merge-class-names,react-pdf,https://github.com/wojtekmaj/merge-class-names,MIT License,https://github.com/wojtekmaj/merge-class-names/blob/main/LICENSE,
merge-descriptors,express,https://github.com/sindresorhus/merge-descriptors,MIT License,https://github.com/sindresorhus/merge-descriptors/blob/main/license,
merge-refs,react-pdf,https://github.com/wojtekmaj/merge-refs,MIT License,https://github.com/wojtekmaj/merge-refs/blob/main/LICENSE,
merge-stream,"execa, jest-worker",https://github.com/grncdr/merge-stream,MIT License,https://github.com/grncdr/merge-stream/blob/master/LICENSE,
merge2,"fast-glob, globby",https://github.com/teambition/merge2,MIT License,https://github.com/teambition/merge2/blob/master/LICENSE,
methods,express,https://github.com/jshttp/methods,MIT License,https://github.com/jshttp/methods/blob/master/LICENSE,
micromatch,"@jest/core, @jest/transform, fast-glob, jest-config, jest-haste-map, jest-message-util, lint-staged",https://github.com/micromatch/micromatch,MIT License,https://github.com/micromatch/micromatch/blob/master/LICENSE,
mime-db,mime-types,https://github.com/jshttp/mime-db,MIT License,https://github.com/jshttp/mime-db/blob/master/LICENSE,
mime-types,"accepts, form-data, type-is",https://github.com/jshttp/mime-types,MIT License,https://github.com/jshttp/mime-types/blob/master/LICENSE,
mime,send,https://github.com/broofa/mime,MIT License,https://github.com/broofa/mime/blob/main/LICENSE,
mimic-fn,onetime,https://github.com/sindresorhus/mimic-fn,MIT License,https://github.com/sindresorhus/mimic-fn/blob/main/license,
min-indent,strip-indent,https://github.com/thejameskyle/min-indent,MIT License,https://github.com/thejameskyle/min-indent/blob/master/license,
minimatch,"@eslint/eslintrc, @humanwhocodes/config-array, @typescript-eslint/typescript-estree, eslint, eslint-plugin-import, eslint-plugin-jsx-a11y, eslint-plugin-react, glob, test-exclude",https://github.com/isaacs/minimatch,非標準 (BlueOak-1.0.0),https://github.com/isaacs/minimatch/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
minimist,"json5, tsconfig-paths",https://github.com/minimistjs/minimist,MIT License,https://github.com/minimistjs/minimist/blob/main/LICENSE,
minipass,"fs-minipass, minizlib, tar",https://github.com/isaacs/minipass,非標準 (BlueOak-1.0.0),https://github.com/isaacs/minipass/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
minizlib,tar,https://github.com/isaacs/minizlib,Other,https://github.com/isaacs/minizlib/blob/main/LICENSE,
mkdirp,tar,https://github.com/isaacs/node-mkdirp,Other,https://github.com/isaacs/node-mkdirp/blob/main/LICENSE,
mobile-detect,,https://github.com/hgoebl/mobile-detect.js,MIT License,https://github.com/hgoebl/mobile-detect.js/blob/master/LICENSE,
moment,react-moment-proptypes,https://github.com/moment/moment,MIT License,https://github.com/moment/moment/blob/develop/LICENSE,
moo-color,jest-canvas-mock,https://github.com/archco/moo-color,MIT License,https://github.com/archco/moo-color/blob/master/LICENSE,
ms,"debug, send",https://github.com/vercel/ms,MIT License,https://github.com/vercel/ms/blob/main/LICENSE,
mutation-observer-inner-html-shim,@stimulus/polyfills,https://github.com/javan/mutation-observer-inner-html-shim,MIT License,https://github.com/javan/mutation-observer-inner-html-shim/blob/main/LICENSE,
nanoid,postcss,https://github.com/ai/nanoid,MIT License,https://github.com/ai/nanoid/blob/main/LICENSE,
napi-postinstall,unrs-resolver,https://github.com/un-ts/napi-postinstall,MIT License,https://github.com/un-ts/napi-postinstall/blob/main/LICENSE,
natural-compare,"eslint, jest-snapshot",https://github.com/litejs/natural-compare-lite,MIT License,https://github.com/litejs/natural-compare-lite/blob/main/LICENSE,
negotiator,accepts,https://github.com/jshttp/negotiator,MIT License,https://github.com/jshttp/negotiator/blob/master/LICENSE,
next-compose-plugins,,https://github.com/cyrilwanner/next-compose-plugins,MIT License,https://github.com/cyrilwanner/next-compose-plugins/blob/master/LICENSE,
next-i18next,,https://github.com/i18next/next-i18next,MIT License,https://github.com/i18next/next-i18next/blob/master/LICENSE,
next-redux-saga,,https://github.com/bmealhouse/next-redux-saga,MIT License,https://github.com/bmealhouse/next-redux-saga/blob/master/LICENSE,
next-redux-wrapper,,https://github.com/kirill-konshin/next-redux-wrapper,MIT License,https://github.com/kirill-konshin/next-redux-wrapper/blob/8.x/LICENSE,
next-router-mock,,https://github.com/scottrippey/next-router-mock,MIT License,https://github.com/scottrippey/next-router-mock/blob/main/LICENSE,
next,,https://github.com/vercel/next.js,MIT License,https://github.com/vercel/next.js/blob/canary/license.md,
nextjs-sitemap-generator,,https://github.com/IlusionDev/nextjs-sitemap-generator,MIT License,https://github.com/IlusionDev/nextjs-sitemap-generator/blob/master/LICENSE,
node-fetch,@tensorflow/tfjs-core,https://github.com/node-fetch/node-fetch,MIT License,https://github.com/node-fetch/node-fetch/blob/main/LICENSE.md,
node-int64,bser,https://github.com/broofa/node-int64,MIT License,https://github.com/broofa/node-int64/blob/master/LICENSE,
node-releases,browserslist,https://github.com/chicoxyzzy/node-releases,MIT License,https://github.com/chicoxyzzy/node-releases/blob/master/LICENSE,
normalize-path,anymatch,https://github.com/jonschlinkert/normalize-path,MIT License,https://github.com/jonschlinkert/normalize-path/blob/master/LICENSE,
npm-run-path,execa,https://github.com/sindresorhus/npm-run-path,MIT License,https://github.com/sindresorhus/npm-run-path/blob/main/license,
nwsapi,jsdom,https://github.com/dperini/nwsapi,MIT License,https://github.com/dperini/nwsapi/blob/master/LICENSE,
object-assign,prop-types,https://github.com/sindresorhus/object-assign,MIT License,https://github.com/sindresorhus/object-assign/blob/main/license,
object-inspect,"es-abstract, side-channel, side-channel-list, side-channel-map, side-channel-weakmap",https://github.com/inspect-js/object-inspect,MIT License,https://github.com/inspect-js/object-inspect/blob/main/LICENSE,
object-is,"airbnb-prop-types, enzyme-shallow-equal",https://github.com/es-shims/object-is,MIT License,https://github.com/es-shims/object-is/blob/main/LICENSE,
object-keys,"define-properties, es-abstract, object.assign, own-keys",https://github.com/ljharb/object-keys,MIT License,https://github.com/ljharb/object-keys/blob/main/LICENSE,
object.assign,"airbnb-prop-types, es-abstract, jsx-ast-utils, prop-types-exact, react-dates, react-with-direction, react-with-styles",https://github.com/ljharb/object.assign,MIT License,https://github.com/ljharb/object.assign/blob/main/LICENSE,
object.entries,"airbnb-prop-types, eslint-plugin-react",https://github.com/es-shims/Object.entries,MIT License,https://github.com/es-shims/Object.entries/blob/main/LICENSE,
object.fromentries,"eslint-plugin-import, eslint-plugin-jsx-a11y, eslint-plugin-react",https://github.com/es-shims/Object.fromEntries,MIT License,https://github.com/es-shims/Object.fromEntries/blob/main/LICENSE,
object.groupby,eslint-plugin-import,https://github.com/es-shims/Object.groupBy,MIT License,https://github.com/es-shims/Object.groupBy/blob/main/LICENSE,
object.values,"eslint-plugin-import, eslint-plugin-react, jsx-ast-utils, react-dates, react-outside-click-handler, react-with-direction",https://github.com/es-shims/Object.values,MIT License,https://github.com/es-shims/Object.values/blob/main/LICENSE,
on-finished,"body-parser, express, finalhandler, send",https://github.com/jshttp/on-finished,MIT License,https://github.com/jshttp/on-finished/blob/master/LICENSE,
once,"glob, inflight",https://github.com/isaacs/once,非標準 (BlueOak-1.0.0),https://github.com/isaacs/once/blob/main/LICENSE.md,Non-standard SPDX ID: BlueOak-1.0.0
onetime,"execa, restore-cursor",https://github.com/sindresorhus/onetime,MIT License,https://github.com/sindresorhus/onetime/blob/main/license,
optionator,eslint,https://github.com/gkz/optionator,MIT License,https://github.com/gkz/optionator/blob/master/LICENSE,
own-keys,"es-abstract, prop-types-exact",https://github.com/ljharb/own-keys,MIT License,https://github.com/ljharb/own-keys/blob/main/LICENSE,
p-limit,"jest-changed-files, jest-circus, jest-runner, p-locate",https://github.com/sindresorhus/p-limit,MIT License,https://github.com/sindresorhus/p-limit/blob/main/license,
p-locate,locate-path,https://github.com/sindresorhus/p-locate,MIT License,https://github.com/sindresorhus/p-locate/blob/main/license,
p-try,p-limit,https://github.com/sindresorhus/p-try,MIT License,https://github.com/sindresorhus/p-try/blob/main/license,
papaparse,,https://github.com/mholt/PapaParse,MIT License,https://github.com/mholt/PapaParse/blob/master/LICENSE,
parent-module,import-fresh,https://github.com/sindresorhus/parent-module,MIT License,https://github.com/sindresorhus/parent-module/blob/main/license,
parse-json,jest-config,https://github.com/sindresorhus/parse-json,MIT License,https://github.com/sindresorhus/parse-json/blob/main/license,
parse5,"@types/jsdom, jsdom",https://github.com/inikulin/parse5,MIT License,https://github.com/inikulin/parse5/blob/master/LICENSE,
parseurl,"express, finalhandler, serve-static",https://github.com/pillarjs/parseurl,MIT License,https://github.com/pillarjs/parseurl/blob/master/LICENSE,
path-exists,find-up,https://github.com/sindresorhus/path-exists,MIT License,https://github.com/sindresorhus/path-exists/blob/main/license,
path-is-absolute,glob,https://github.com/sindresorhus/path-is-absolute,MIT License,https://github.com/sindresorhus/path-is-absolute/blob/main/license,
path-key,"cross-spawn, npm-run-path",https://github.com/sindresorhus/path-key,MIT License,https://github.com/sindresorhus/path-key/blob/main/license,
path-parse,resolve,https://github.com/jbgutierrez/path-parse,MIT License,https://github.com/jbgutierrez/path-parse/blob/master/LICENSE,
path-to-regexp,express,https://github.com/pillarjs/path-to-regexp,MIT License,https://github.com/pillarjs/path-to-regexp/blob/master/LICENSE,
path-type,dir-glob,https://github.com/sindresorhus/path-type,MIT License,https://github.com/sindresorhus/path-type/blob/main/license,
path,,https://github.com/jinder/path,MIT License,https://github.com/jinder/path/blob/master/LICENSE,
pdfjs-dist,react-pdf,https://github.com/mozilla/pdf.js,Apache License 2.0,https://github.com/mozilla/pdf.js/blob/master/LICENSE,
performance-now,raf,https://github.com/braveg1rl/performance-now,非標準 (),,License type could not be determined
picocolors,"@babel/code-frame, @testing-library/dom, postcss, update-browserslist-db",https://github.com/alexeyraspopov/picocolors,ISC License,https://github.com/alexeyraspopov/picocolors/blob/main/LICENSE,
picomatch,"anymatch, babel-plugin-styled-components, jest-util, micromatch, tinyglobby",https://github.com/micromatch/picomatch,MIT License,https://github.com/micromatch/picomatch/blob/master/LICENSE,
pidtree,lint-staged,https://github.com/simonepri/pidtree,MIT License,https://github.com/simonepri/pidtree/blob/main/license,
pirates,@jest/transform,https://github.com/danez/pirates,MIT License,https://github.com/danez/pirates/blob/main/LICENSE,
pkg-dir,import-local,https://github.com/sindresorhus/pkg-dir,MIT License,https://github.com/sindresorhus/pkg-dir/blob/main/license,
pngjs,qrcode,https://github.com/pngjs/pngjs,Other,https://github.com/pngjs/pngjs/blob/main/LICENSE,
possible-typed-array-names,"available-typed-arrays, typed-array-length",https://github.com/ljharb/possible-typed-array-names,MIT License,https://github.com/ljharb/possible-typed-array-names/blob/main/LICENSE,
postcss-value-parser,css-to-react-native,https://github.com/TrySound/postcss-value-parser,MIT License,https://github.com/TrySound/postcss-value-parser/blob/master/LICENSE,
postcss,next,https://github.com/postcss/postcss,MIT License,https://github.com/postcss/postcss/blob/main/LICENSE,
prelude-ls,"levn, optionator, type-check",https://github.com/gkz/prelude-ls,MIT License,https://github.com/gkz/prelude-ls/blob/master/LICENSE,
prettier-linter-helpers,eslint-plugin-prettier,https://github.com/prettier/prettier-linter-helpers,MIT License,https://github.com/prettier/prettier-linter-helpers/blob/main/LICENSE.md,
prettier,,https://github.com/prettier/prettier,MIT License,https://github.com/prettier/prettier/blob/main/LICENSE,
pretty-format,"@jest/core, @testing-library/dom, @types/jest, jest-circus, jest-config, jest-diff, jest-each, jest-leak-detector, jest-matcher-utils, jest-message-util, jest-snapshot, jest-validate",https://github.com/jestjs/jest,MIT License,https://github.com/jestjs/jest/blob/main/LICENSE,
process,path,https://github.com/shtylman/node-process,MIT License,https://github.com/shtylman/node-process/blob/master/LICENSE,
prompts,create-jest,https://github.com/terkelg/prompts,MIT License,https://github.com/terkelg/prompts/blob/master/license,
prop-types-exact,airbnb-prop-types,https://github.com/ljharb/prop-types-exact,MIT License,https://github.com/ljharb/prop-types-exact/blob/main/LICENSE,
prop-types,"airbnb-prop-types, eslint-plugin-react, react-date-range, react-dates, react-draggable, react-dropzone, react-outside-click-handler, react-pdf, react-portal, react-redux, react-scroll, react-sortable-hoc, react-svg, react-waypoint, react-with-direction, react-with-styles",https://github.com/facebook/prop-types,MIT License,https://github.com/facebook/prop-types/blob/main/LICENSE,
proxy-addr,express,https://github.com/jshttp/proxy-addr,MIT License,https://github.com/jshttp/proxy-addr/blob/master/LICENSE,
psl,tough-cookie,https://github.com/lupomontero/psl,MIT License,https://github.com/lupomontero/psl/blob/main/LICENSE,
punycode,"psl, tough-cookie, tr46, uri-js",https://github.com/mathiasbynens/punycode.js,MIT License,https://github.com/mathiasbynens/punycode.js/blob/main/LICENSE-MIT.txt,
pure-rand,jest-circus,https://github.com/dubzzz/pure-rand,MIT License,https://github.com/dubzzz/pure-rand/blob/main/LICENSE,
qrcode,,https://github.com/soldair/node-qrcode,MIT License,https://github.com/soldair/node-qrcode/blob/master/license,
qs,"body-parser, express",https://github.com/ljharb/qs,"BSD 3-Clause ""New"" or ""Revised"" License",https://github.com/ljharb/qs/blob/main/LICENSE.md,
query-string,,https://github.com/sindresorhus/query-string,MIT License,https://github.com/sindresorhus/query-string/blob/main/license,
querystringify,url-parse,https://github.com/unshiftio/querystringify,MIT License,https://github.com/unshiftio/querystringify/blob/master/LICENSE,
queue-microtask,run-parallel,https://github.com/feross/queue-microtask,MIT License,https://github.com/feross/queue-microtask/blob/master/LICENSE,
raf,react-dates,https://github.com/chrisdickinson/raf,MIT License,https://github.com/chrisdickinson/raf/blob/master/LICENSE,
random-bytes,uid-safe,https://github.com/crypto-utils/random-bytes,MIT License,https://github.com/crypto-utils/random-bytes/blob/master/LICENSE,
randombytes,serialize-javascript,https://github.com/crypto-browserify/randombytes,MIT License,https://github.com/crypto-browserify/randombytes/blob/master/LICENSE,
range-parser,"express, send",https://github.com/jshttp/range-parser,MIT License,https://github.com/jshttp/range-parser/blob/master/LICENSE,
raw-body,body-parser,https://github.com/stream-utils/raw-body,MIT License,https://github.com/stream-utils/raw-body/blob/master/LICENSE,
re-resizable,react-rnd,https://github.com/bokuweb/react-resizable-box,MIT License,https://github.com/bokuweb/react-resizable-box/blob/master/LICENSE,
react-chartjs-2,,https://github.com/reactchartjs/react-chartjs-2,MIT License,https://github.com/reactchartjs/react-chartjs-2/blob/master/LICENSE,
react-content-loader,,https://github.com/danilowoz/react-content-loader,MIT License,https://github.com/danilowoz/react-content-loader/blob/master/LICENSE,
react-date-range,,https://github.com/hypeserver/react-date-range,MIT License,https://github.com/hypeserver/react-date-range/blob/master/LICENSE,
react-dates,,https://github.com/airbnb/react-dates,MIT License,https://github.com/airbnb/react-dates/blob/master/LICENSE,
react-dom,,https://github.com/facebook/react,MIT License,https://github.com/facebook/react/blob/main/LICENSE,
react-draggable,react-rnd,https://github.com/react-grid-layout/react-draggable,MIT License,https://github.com/react-grid-layout/react-draggable/blob/master/LICENSE,
react-dropzone,,https://github.com/react-dropzone/react-dropzone,MIT License,https://github.com/react-dropzone/react-dropzone/blob/master/LICENSE,
react-i18next,next-i18next,https://github.com/i18next/react-i18next,MIT License,https://github.com/i18next/react-i18next/blob/master/LICENSE,
react-intersection-observer,,https://github.com/thebuilder/react-intersection-observer,MIT License,https://github.com/thebuilder/react-intersection-observer/blob/main/LICENSE,
react-is,"airbnb-prop-types, hoist-non-react-statics, pretty-format, prop-types, react-redux, react-waypoint",https://github.com/facebook/react,MIT License,https://github.com/facebook/react/blob/main/LICENSE,
react-list,react-date-range,https://github.com/caseywebdev/react-list,MIT License,https://github.com/caseywebdev/react-list/blob/master/LICENSE,
react-load-script,,https://github.com/blueberryapps/react-load-script,MIT License,https://github.com/blueberryapps/react-load-script/blob/master/LICENSE.md,
react-lottie-player,,mifi/react-lottie-player,未知,,非 GitHub 來源
react-moment-proptypes,react-dates,https://github.com/CalebMorris/react-moment-proptypes,非標準 (),,License type could not be determined
react-outside-click-handler,react-dates,https://github.com/airbnb/react-outside-click-handler,MIT License,https://github.com/airbnb/react-outside-click-handler/blob/master/LICENSE,
react-pdf,,https://github.com/wojtekmaj/react-pdf,MIT License,https://github.com/wojtekmaj/react-pdf/blob/main/LICENSE,
react-portal,react-dates,https://github.com/tajo/react-portal,MIT License,https://github.com/tajo/react-portal/blob/master/LICENSE,
react-redux,,https://github.com/reduxjs/react-redux,MIT License,https://github.com/reduxjs/react-redux/blob/master/LICENSE.md,
react-rnd,,https://github.com/bokuweb/react-rnd,MIT License,https://github.com/bokuweb/react-rnd/blob/master/LICENSE,
react-scroll,,https://github.com/fisshy/react-scroll,MIT License,https://github.com/fisshy/react-scroll/blob/master/LICENSE,
react-signature-canvas,,https://github.com/agilgur5/react-signature-canvas,Other,https://github.com/agilgur5/react-signature-canvas/blob/main/LICENSE,
react-slick,,https://github.com/akiran/react-slick,MIT License,https://github.com/akiran/react-slick/blob/master/LICENSE,
react-sortable-hoc,,https://github.com/clauderic/react-sortable-hoc,MIT License,https://github.com/clauderic/react-sortable-hoc/blob/master/LICENSE,
react-svg,,https://github.com/tanem/react-svg,MIT License,https://github.com/tanem/react-svg/blob/master/LICENSE,
react-waypoint,,https://github.com/civiccc/react-waypoint,MIT License,https://github.com/civiccc/react-waypoint/blob/master/LICENSE,
react-with-direction,"react-dates, react-with-styles",https://github.com/airbnb/react-with-direction,MIT License,https://github.com/airbnb/react-with-direction/blob/master/LICENSE,
